28,돋움체,0x68ee69 0x69245b 0x6c319b 0x6cd69f 0x73d8c5 0x766650 0x83a26a 0x83a37e 0x83a473 0x861950 0xa53b2d 0xa54eb2 0xb6f8f7 0xb7a8f8 0xb7aa36 0xbc0046 0xc1b0ef 0xc221ad 0xc28410 0xdb4cbe 0xdb4eda 0xdb50f9 0xdf0d56 0xdf319e 0xe3726e 0xe3a347 0xe3b2dd 0xfb6198 0x1082bb2 0x10accee 0x10cdef5 0x11a9ffd 0x11ab5b1 0x11bbf8e 0x11bd0f0 0x11be408 0x11c6631 0x125ee9e 0x12a18f2 0x12a6022 0x12b10e1 0x141d150 0x142e91c 0x149e2c7 0x149e3b5 0x149e4a9 0x149e59a 0x149e68b 0x14d0464 0x14d056a 0x14d066b 0x1500048 0x15001bc 0x15abd04 0x15ad0cd 0x15b9de4 0x15c3d3f 0x15df5d6 0x15ea18f 0x17b23c6 0x17eb049 0x17eb138 0x17eb21b 0x17eb2fe 0x17eb3e1 0x17eb4c4 0x19c479d 0x19c487a 0x19c495a 0x19c7458 0x19c7538 0x19c7618 0x19c7715 0x19c7801 0x19c78e1 0x19c79c1 0x19ec419 0x19ffac4 0x1a00b6f 0x1a08b0c 0x1a21fdd 0x1a220dc 0x1a221d7 0x1a222d2 0x1a223cd 0x1a224c8 0x1a225c3 0x1a56beb 0x71f435 0x19cba16
29,Tahoma,0xc28589 0xc2871e 0x19c4a37 0x19c4b17 0x19c4bf7 0x19c4cd7 0x19c4db7 0x19c4eb1 0x19c4fba 0x19c50a6 0x19c5186 0x19c5283 0x19c538c 0x71f488 0x19cba3e
30,나눔고딕 ExtraBold,0x63abf2 0x63ad36 0x63ae80 0x63dc87 0x63ddc8 0x7572a3 0x7573ed 0x75753a 0x7577e9 0x757935 0xd388aa 0xe4e613 0xe4e779 0xe4e8da 0xe4ea4b 0xe4ebae 0xe4ed17 0xe4ee7c 0xe4eff2 0xe4f14b 0xe4f2be 0xe4f41a 0xe4f590 0xe4f6ef 0xe4f866 0xe4f9d3 0xe4fb3c 0x108cdf5 0x1171fca 0x1173bc0 0x11bf250 0x11c1110 0x12d04b3 0x138a33c 0x138a48a 0x139304e 0x1393198 0x144a44d 0x144a5ae 0x14ab697 0x14c053f 0x16ab775 0x1720735 0x1720859 0x172097d 0x1720a9b 0x19c7cd6 0x19ca27d 0x19ca386 0x19ca48c 0x19ca595 0x19ca69e 0x19ca7a7 0x19ca8ad 0x19ca9b6 0x19caabf 0x19cabc5 0x19cacce 0x19cadd4 0x19caeda 0x19cafe3 0x19cb0e9 0x19cb1f2 0x19cb2fb 0x19cb404 0x19cb50d 0x19cb613 0x19fb3e2 0x19fb597 0x1a095cc 0x1a1240c 0x71f4db
31,나눔고딕,0xa5f147 0x71f52e
32,소비,0x6a05a2 0x7309bb 0x10cb665 0x1368304 0x1368b83 0x136c068 0x13bff67 0x15b3397 0x173d98f 0x18f7d79 0x1ae0a37 0x1ae0a54 0x1afbc20 0x1afc7b0 0x1b8553a
33,설치,0x6a05ba 0x7309d3 0x10cbb13 0x136832c 0x136c0ee 0x13bffaf 0x15b384c 0x173d9a7 0x18f7d9d 0x1ae0c35 0x1ae0c52 0x1afbc4b 0x1afc7d8 0x1b85565
34,기타,0x6a05d2 0x7309eb 0xbd0136 0x10cb8ba 0x1368354 0x136c178 0x13bfff4 0x13c6c24 0x13c6f8e 0x15b35ee 0x173d9bf 0x18f7dc1 0x1ae0e54 0x1ae0e71 0x1afbc76 0x1afc800 0x1b85590
35,펫,0x174ff47 0x1750d3d 0x18f87c3 0x1b39069
36,비츠,
37,초보자,0x71fef2 0x1ef778f
38,전사,0x1ef77a8
39,마법사,0x72028e 0x1ef77c0
40,궁수,0x1ef77d8
41,도적,0x1ef77f0
42,해적,0x720c12 0x1ef7808
43,매니저,0x721005
44,기사단,
45,모험가,
46,검사,0x71ff46
47,파이터,0x71ff9a
48,크루세이더,0x71ffee
49,히어로,0x720042
50,페이지,0x720096
51,나이트,0x7200ea
52,팔라딘,0x72013e
53,스피어맨,0x720192
54,용기사,
55,버서커,0x7201e6
56,다크나이트,0x72023a
57,매지션,
58,위자드(불,독),0x7202e2
59,메이지(불,독),0x720336
60,아크메이지(불,독),0x72038a
61,위자드(썬,콜),0x7203de
62,메이지(썬,콜),0x720432
63,아크메이지(썬,콜),0x720486
64,클레릭,0x7204da
65,프리스트,0x72052e
66,비숍,0x720582
67,아처,0x7205d6
68,헌터,0x72062a
69,레인저,0x72067e
70,보우마스터,0x7206d2
71,사수,0x720726
72,저격수,0x72077a
73,신궁,0x7207ce
74,로그,0x720822
75,어쌔신,0x720876
76,허밋,0x7208ca
77,나이트로드,0x72091e
78,시프,0x720972
79,시프마스터,0x7209c6
80,섀도어,0x720a1a
81,듀얼블레이드,0x723787
82,세미듀어러,0x720a6e
83,듀어러,0x720ac2
84,듀얼마스터,0x720b16
85,슬래셔,0x720b6a
86,듀얼블레이더,0x720bbe
87,인파이터,0x720c66
88,버커니어,0x720cba
89,바이퍼,0x720d0e
90,건슬링거,0x720d62
91,발키리,0x720db6
92,캡틴,0x720e0a
93,해적(캐논슈터),0x720e5e
94,캐논슈터,0x720eb2 0x1b42db8
95,캐논블래스터,0x720f06
96,캐논마스터,0x720f5a
97,노블레스,0x721059
98,시티즌,0x7221f3
99,루미너스,0x72204f 0x7220a3 0x7220f7 0x72214b 0x72219f
100,카이저,0xadb9ab 0x722cd0 0x722d24 0x722d78 0x722dcc 0x722e20
101,엔젤릭버스터,0x722e74 0x722ec8 0x722f1c 0x722f70 0x722fc4
102,제로10100,0x72306c
103,제로10110,0x7230c0
104,제로10111,0x723114
105,제로JR,0x723018
106,알파,0x7238ca
107,베타,0x7238b0
108,나인,0x16a2884
109,핑크빈,0x7233c6 0x72341a
110,????,0x723372
111,키네시스,0x72346e 0x7234c2 0x723516 0x72356a 0x7235be
112,서버에 접속 요청이 많아 처리하지\r\n못했습니다. 잠시 후 다시 시도해주세요.,
113,죽은 후에는 할 수 없는 일입니다.,0x7d3f06 0x7d47c3 0x7da616 0x7da68b 0x7daac8 0x7dac28 0x7dad73 0x7dae3c 0x7deafa 0x816af6 0x81831f 0x81b296 0x81d8e4 0x81f97f 0x820ac8 0x82657b 0x11f03fd 0x13516b6
114,대기열 대기 중에는 할 수 없습니다.,0x8263dd
115,초기화면으로 돌아가시겠습니까?,
116,먼저 Check버튼을 눌러\r\n캐릭터이름이 사용가능한지 체크하세요.,
117,캐릭터를 더 이상 생성할 수 없습니다,
118,선택된 캐릭터를 지우시겠습니까?,
119,[캐릭터만들기 주의사항]\r\n비속어를 포함하거나 연상시키는 이름은\r\n이용중지될 수 있으니 주의바랍니다,
120,캐릭터이름 %s\r\n 이미 사용중 입니다,0xb5f951
121,캐릭터이름 '%s'는\r\n 사용하실 수 있습니다,
122,캐릭터이름 %s\r\n 이미 예약되었습니다.,0xb5fa1b
123,%s 이미 이름을 변경하였습니다.,0xb5fae4
124,알 수 없는 오류로\r\n 캐릭터이름 중복 확인에 실패했습니다,
125,알 수 없는 오류로\r\n 캐릭터 생성에 실패했습니다,
126,게임 서버에 연결할 수 없습니다.\r\n잠시 후 다시 접속해 주세요.,0x834e28
127,게임 서버의 연결이 끊어졌습니다.\r\n잠시 후 다시 접속해 주세요.,
128,아래 이유로 게임을 이용할 수 없습니다.\r\n\r\n1)게임 월드가 점검 중일 경우\r\n2)보호를 위해 차단된 IP에서 접속한 경우\r\n3)인터넷 연결이 원활하지 않을 경우\r\n\r\n자세한 내용은 홈페이지를 확인해주세요.,
129,메이플 스토리 공지사항 보기,
130,로그인 서버의 연결이 끊어졌습니다.\r\n잠시 후 다시 접속해 주세요.,
131,메모리가 부족합니다.\r\n자세한 해결방법은 홈페이지 FAQ를 참고하세요.,
132,데이터 파일이 없습니다.\r\n최신 버전의 클라이언트를 다시 설치해 주세요.,
133,잘못된 버전의 게임 데이터입니다.\r\n최신 버전의 클라이언트를 다시 설치해 주세요.,
134,잘못된 게임 데이터입니다.\r\n최신 버전의 클라이언트를 다시 설치해 주세요.,
135,잘못된 버전의 클라이언트입니다.\r\n최신 버전의 클라이언트를 다시 설치해 주세요.,
136,다른 프로그램과 자원 공유 에러가 발생했습니다\r\n일부 프로그램을 닫고 다시 실행해 보십시오. 문제가 계속되면 시스템을 재시작하거나 고객지원 사이트를 방문해 보십시오.,
137,다른 프로그램과 자원 공유 에러가 발생했습니다\r\n이 문제는 컴퓨터바이러스에 의한 것일 수 있습니다. 백신을 이용하여 바이러스 검사를 실시해 주시기 바랍니다.,
138,접속 가능한 아이피가 아니거나\r\n게임 가능 시간이 모두 소진되었습니다.,
139,메이플스토리 홈페이지에서 로그인 한 후\r\n게임 시작 버튼을 눌러 주세요.,
140,불법 프로그램 또는 악성코드가 감지되어\r\n게임을 강제로 종료합니다.,
141,셧다운 정책으로 접속이 종료되었습니다.,
142,선택적 셧다운 정책으로 접속이 종료되었습니다.,
143,과도한 게임 이용은 정상적인 일상 생활에 지장을 줄 수 있습니다.,0x1b1b306
144,보호모드가 설정된 ID로 접근하였습니다.\r\n홈페이지에서 본인확인 이후 접속해주세요.,
145,게임 서비스 점검 중입니다.\r\n점검 중에는 게임을 실행하실 수 없습니다.\r\n\r\n* 시작 : %s\r\n* 종료 : %s\r\n* 내용 : %s\r\n\r\n자세한 내용은 홈페이지를 참고하세요.,0x8351ac
146,/귓말,0x905eea 0x905f64 0x142fbe2 0x142fe32 0x143059e
147,/파티,0x9060ee
148,/친구,0x9061ac
149,/길드,0x90614f
150,/연합,0x906208
151,/모두,0x906265
152,/찾기,0x9062c7
153,/교환,0x9063d2
154,/게임교환,0x906419
155,/캐시교환,0x9064bc
156,/상점,
157,/아이템이동,
158,/파티정보,0x90651c
159,/파티만들기,0x906575
160,/파티탈퇴,0x906644
161,/파티초대,0x9066a2
162,/파티강퇴,0x906705
163,/파티찾기,0x906763
164,/길드정보,0x9067c0
165,/길드탈퇴,0x906819
166,/길드초대,0x906877
167,/길드강퇴,0x9068e6
168,/우웩,
169,/허걱,
170,/초대,0x142faf3
171,/펫,0x906a14
172,/npc,
173,/엔피씨,
174,/전광판,0x90634e
175,다른 요청을 처리 중입니다,0x84c239 0x8d68b1 0x8d7290
176,관리용 아이디는 할 수 없는 일입니다,0x8d743d 0x1b55e1b
177,다른 작업중에는 할 수 없는 일입니다,0x52bfa3 0x7df599 0x7dfe6d 0x7dff63 0x7e0092 0x7e01d3 0x7e02e7 0x7e0a4e 0x8d7533 0xe40334 0x1352751 0x135285b 0x13cdd79 0x13cdf03 0x17f5335 0x1930957 0x1afc397 0x1afcb37 0x1afccc7 0x1afdb60 0x1b0c0b8 0x1b0c12c 0x1b0c1a0 0x1b0cee8 0x1b0d1a7 0x1b0d5d4 0x1b0da3d 0x1b0dd27 0x1b0de2b 0x1b0f08e 0x1b0f13e 0x1b0f185 0x1b0f6bf 0x1b0f709 0x1b0f838 0x1b4dce5 0x1b4f351 0x1b55a07 0x1b55e63
178,'%s'님께 귓속말을 전달했습니다.,
179,'%s'님을 찾지 못했습니다,0x891cb5 0x891dac 0x8deb17 0x8ded20 0x8dedbd 0x8df0f1 0x8df629
180,대상이 몬스터라이프에 접속중이 아닙니다.,0x890332
181,'%s'님은 '%s'에 있습니다,0x8ded5c
182,'%s'님은 캐시샵에 있습니다.,0x8dec35
183,'%s'님은 몬스터 라이프에 있습니다.,0x8deca9
184,'%s'님의 현재 위치는 '%s'입니다,0x8defa6
185,'%s'님은 이벤트맵에 있습니다,0x8dee32
186,'%s'님은 현재 귓속말이 거부되어 있습니다.,0x891dfa 0x8df681
187,가입하신 파티가 존재하지 않거나 로그인한 파티원이 없습니다.,0x16b812e
188,이야기할 친구가 없습니다.,0x16b824c 0x16b8a60
189,가입하신 길드가 존재하지 않거나 로그인한 길드원이 없습니다.,0x16b8602 0x16b897d
190,성공적으로 정지시켰습니다.,
191,정지에 실패하였습니다.,
192,성공적으로 해지시켰습니다.,
193,명령문 문법이 틀렸습니다. 확인하세요.,
194,해지에 실패하였습니다.,
195,성공적으로 랭킹에서 제외하였습니다.,
196,랭킹 제외에 실패하였습니다.,
197,잘못된 NPC 이름이거나 잘못된 변수 이름입니다,0x8dbd07
198,변경 성공.,0x1b5ab0b
199,변경 실패 - 고용상인을 찾을 수 없습니다.,0x1b5ab73
200,고용상인 위치 : %s,0x8dbb5d 0x8dbc2d
201,고용상인을 찾을 수 없습니다.,0x8db990
202,/문제,
203,/정답,
204,/채점,
205,/추방,0x908a2d
206,/설명,0x908d8d
207,/시작,0x90b623
208,/리셋,
209,/편가르기,
210,/오목,
211,/그림,
212,/상품,
213,/보내기,
214,/상품주기,
215,/대전표,0x906950
216,/ulist,0x9087f6 0x908851
217,/send,
218,/리스항구,0x90a639
219,/루디브리엄,0x90a6cd
220,/오르비스,0x90a75b
221,/사우스페리,0x90a7e9
222,/올라10,0x90a877
223,/올라11,0x90a905
224,/올라12,0x90a96f
225,/올라20,0x90a9d9
226,/올라21,0x90aa4b
227,/올라22,0x90aaaf
228,/올라30,0x90ab13
229,/올라31,0x90ab85
230,/올라32,0x90abe9
231,/올라40,0x90ac4d
232,/올라41,0x90acbf
233,/올라42,0x90ad23
234,/올라50,0x90ad87
235,/올라51,0x90adf9
236,/올라52,0x90ae5d
237,/눈덩이,
238,/눈덩이경기,
239,/눈덩이1,0x90aec1
240,/눈덩이경기1,0x90af25
241,/눈덩이2,0x90af89
242,/눈덩이경기2,0x90afed
243,/눈덩이3,0x90b051
244,/눈덩이경기3,0x90b0b5
245,/고지1,0x90b119
246,/고지2,0x90b18b
247,/고지3,0x90b1ef
248,/고지4,0x90b253
249,/오엑스,0x90b2b7
250,/코코넛1,0x90b31b
251,/코코넛2,0x90b37f
252,/코코넛3,0x90b3e3
253,/코크시즌1,0x90b447
254,/코크시즌2,0x90b4ab
255,/코크시즌3,0x6927cf 0x90b50c
256,/1단계,0x908f4e
257,/2단계,0x90901d
258,/3단계,0x9090ec
259,/4단계,0x9091bb
260,/5단계,0x90928a
261,/6단계,0x909359
262,/7단계,0x909428
263,/8단계,0x9094f7
264,/패키지1,0x9095c6
265,/패키지2,0x909695
266,/포인터00,0x909822
267,/포인터01,0x9098bc
268,/포인터02,0x909956
269,/포인터03,0x9099f0
270,/포인터04,0x909a8a
271,/헤네시스공지,0x909b24
272,/엘리니아공지,0x909c15
273,/페리온공지,0x909d06
274,/커닝시티공지,0x909df7
275,/리스항구공지,0x909ee8
276,/오르비스공지,0x909fd9
277,/루디브리엄공지,0x90a0ca
278,/아랫마을공지,0x90a1bb
279,/유물랭킹,0x90b8ff
280,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 헤네시스를 침략하려고 합니다. 모두 헤네시스로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x909bcd
281,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 엘리니아를 침략하려고 합니다. 모두 엘리니아로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x909cbe
282,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 페리온을 침략하려고 합니다. 모두 페리온으로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x909daf
283,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 커닝시티를 침략하려고 합니다. 모두 커닝시티로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x909ea0
284,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 리스항구를 침략하려고 합니다. 모두 리스항구로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x909f91
285,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 오르비스를 침략하려고 합니다. 모두 오르비스로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x90a082
286,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 루디브리엄을 침략하려고 합니다. 모두 루디브리엄으로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x90a173
287,안녕하세요? 메이플스토리 운영자입니다. 봉인에서 풀려난 몬스터 들이 아랫마을을 침략하려고 합니다. 모두 아랫마을로 모여서 몬스터를 퇴치하여 주시기 바랍니다.,0x90a264
288,/시작공지,0x90a2ac
289,/종료공지,0x90a39d
290,몬스터들이 마을을 침략합니다. 꼭 마을을 무사히 구해주세요.,0x90a355
291,몬스터의 침략으로부터 무사히 마을을 구했습니다. '악의 기운'을 획득하신 분은 NPC'메이플 운영자'를 찾아가시거나 이미 '악의 기운'을 봉인하셨던 분은 곧바로 NPC '기억하고 있는 자'를 찾아가시기 바랍니다.,0x90a446
292,/열기,0x90b70e
293,/창안내,0x9084f9
294,/대화안내,0x9086af
295,/메이플,0x90b7f5
296,/스토리,0x90b87a
297,/고용찾기,0x908e70
298,/지금종료,
299,/flushcache,
300,/resolution,0x8f4936
301,/setFieldSkill,0x8f854b
302,/createCash,0x8f8dde
303,/setFlowCamera,0x8f8ecd
304,아이템 보관 공간이 부족합니다.,0x72f639
305,아이템을 인벤토리로 이동한 후에는 청약 철회가 불가능하며, 패키지 아이템의 경우에는 함께 구입한 아이템도 청약 철회가 되지 않습니다.\r\n사용하시겠습니까?,0x72f5bf
306,아이템을 인벤토리로 이동한 후에는 패키지에 포함된 다른 아이템 모두 청약 철회가 불가능합니다.\r\n사용하시겠습니까?,
307,메소가 부족합니다,0x5095f1 0x6b3bf5 0x6c14f5 0xbd01eb 0xbd0214 0xe334b6 0x10a9f95 0x133108b 0x135378e 0x13fb617 0x1406d21 0x15f7d41 0x15f7f7e 0x1689698 0x18f81c2 0x18fcc68 0x1ae3be6 0x1b4d480
308,소지가능한 최대 메소 수치를 초과하였습니다. 다시 시도해주세요.,0x18f81e7
309,소지하고 있는 메소가 너무 많습니다. 소지금을 99억 미만으로 조정하고 다시 시도해주세요.,0x1afc9d0
310,메소가 부족합니다.\r\n(현재 %d 메소를 가지고 있습니다),
311,메소가 부족합니다.\r\n(현재 %lld 메소를 가지고 있습니다),0x6991ef
312,메소가 부족합니다.\r\n(현재 %s 메소를 가지고 있습니다),0x1380e1f
313,%s %d개 부족합니다,0xef681c 0x119151d
314,아이템이 부족합니다,
315,판매물품의 정보가 변경되어 구입하지 못했습니다.\r\n다시 확인하시고 구입해 주세요.,
316,%d 포인트가 부족합니다.,0xef696b
317,포인트가 부족합니다.,
318,스타코인 개수가 부족합니다.,
319,땅에 떨어지면서 없어진 금액의 일부를 찾지 못했습니다.,0x1b49343
320,지금은 할 수 없습니다.\r\n숨을 돌리고 다시 시도하세요.,0x7d3ec9 0x7d435a 0x7da5d9 0x816aba 0x8b65cc 0x8b67e7 0x8b6a16 0x8da3ee 0xc4b818 0x11f03a3 0x150353d 0x1aed638 0x1af9d5c 0x1afee63 0x1b38ea9 0x1b3d0a8
321,매달린 상태에서는 할 수 없습니다.,0x1b38e58
322,현재 월드맵 보기가\r\n지원되지 않는 곳에 있습니다.,0x1b07cbf
323,표시할 수 없는 월드맵에 있는 NPC 입니다.,0x1a8513c
324,표시할 수 없는 월드맵에 있는 몬스터 입니다.,0x1a84ebf 0x1a84ff0
325,표시할 수 없는 월드맵에 있는 필드 입니다.,0x12d459f 0x18c8abd 0x1a85270
326,검색할 수 없거나 결과가 너무 많아 표시할 수 없습니다.,
327,확성기로 하고 싶은 말을 입력하세요.,0x1b0bd9c
328,욕설은 금지되어 있습니다.,0x6d90a2 0x72b1e9 0x847eb5 0x906aba 0xe20500 0x11b2dde 0x11bc3ea 0x11bc5ca 0x11bca7a 0x11bd54a 0x11bd72a 0x11c60b1 0x11c7827 0x11c78c7 0x12a5a20 0x12a6486 0x12a6c88 0x134a615 0x1406ddd 0x17d37ac 0x17e22ec 0x1b0bf8f 0x1b0c466 0x1b0c7a1 0x1b0ccb9 0x1b0d0d1 0x1b0f31c 0x1b0fabb 0x1b37569 0x1b55cca
329,확성기를 사용하면 최대 60바이트(영문 60자, 한글 30자)까지 보낼 수 있습니다.,0x1b0bb76 0x1b0bbcb 0x1b0bc13 0x1b0bff4
330,허용되지 않는 문구가 포함되어 있습니다.,0xb08254 0x1960bcd 0x1b0bf19
331,메이플 아일랜드에서는 사용할 수 없습니다,
332,이 곳에서는 사용할 수 없습니다,0x8b3c3d 0x17f52d6 0x1afdae2 0x1afdc91 0x1b05d33 0x1b05f31 0x1b0f0f0 0x1b0f1dd 0x1b37b7f 0x1b705a1 0x1b705ec
333,이 곳에서는 할 수 없습니다,0x8b6620 0x8b666b 0x8b6b25 0x17b91b7 0x195ecbc 0x195ed0c 0x195ed4e 0x1af9ef2 0x1afe3f6 0x1afe98a 0x1b376d3 0x1b37726 0x1b4d6df 0x1b4dd8e
334,지나친 호기심은 레벨 업을\r\n방해할 수도 있습니다.\r\n\r\n정말로 보따리를 푸시겠습니까?,0x1b05d92
335,AP를 사용하지 않으면 레벨업 시 \r\n추가 AP를 받지 못합니다.\r\nAP를 사용해주세요.,0x1b5f139
336,지금은 채팅을 할 수 없습니다,0x8d6715
337,%s 얻었습니다.,0x1b49812
338,경험치를 얻었습니다 (+%d),0x1b3d1f0 0x1b64c54
339,추가 경험치를 얻었습니다 (+%d),0x1b6567c
340,SP를 얻었습니다 (+%d),0x1b4a695
341,(%d)차 SP를 얻었습니다 (+%d),0x1b4a666
342,PC방 보너스 경험치 (+%d),0x1b650f8
343,레인보우 위크 보너스 경험치 (+%d),0x1b651b5
344,웨딩 보너스 경험치 (+%d),0x1b65090
345,아이템 장착 보너스 경험치 (+%d),0x1b64cc4
346,붐 업 보너스 경험치 (+%d),0x1b6521a
347,비약 보너스 경험치 (+%d),0x1b64d2e
348,%s보너스 경험치 (+%d),0x1b64f55
349,버프 보너스 경험치 (+%d),0x1b65343
350,'매일매일 이벤트' 보너스 경험치를 얻었습니다.(+%d),0x1b65280
351,휴식 보너스 경험치 (+%d),0x1b653a8
352,아이템 보너스 경험치 (+%d),0x1b65410
353,아스완 승자 보너스 경험치 (+%d),0x1b65475
354,아이템에 의한 %%증가 경험치 (+%d),0x1b654da
355,아이템에 의한 파티퀘스트 %%증가 경험치 (+%d),0x1b655af
356,밸류팩 보너스 경험치 (+%d),0x1b65614
357,혈맹 보너스 경험치 (+%d),0x1b656e4
358,냉동용사 보너스 경험치 (+%d),0x1b6574c
359,(%d) 콤보킬 보너스 경험치 (+%I64d),
360,(%d) 멀티킬 보너스 경험치 (+%I64d),0x1b3fc08
361,버닝필드 보너스 경험치 %d%% (+%d),0x1b6553f
362,부적 강화 보너스 경험치 (+%d),0x1b65882
363,누적 사냥 수 보너스 경험치 (+%d),0x1b658eb
364,앞으로 %d번째까지 완료하는 퀘스트의 보상 경험치에는 이벤트 보너스 경험치가 지급됩니다.,0x1b652de
365,인기도를 얻었습니다 (+%d),0x63237d 0x1b4b0c5
366,인기도를 잃었습니다 (%d),0x6322c1 0x1b4b0a5
367,메소를 얻었습니다 (+%d),0x1b492cf 0x1b4b2c1
368,%s님이 분해기를 사용하여 수수료 %d 메소를 받았습니다,0x1b4b222
369,PC방 보너스 메소 (+%d),0x1b49399
370,잔돈이 눈에 띄네 (+%d),0x1b49409
371,메소를 잃었습니다 (%d),0x18f9e5f 0x18fa34e 0x1b4b2e3
372,%s 아이템을 얻었습니다 (%s %d개),0x11f97e8 0x187f899 0x187fb09 0x18f9b7b 0x18f9d8b 0x18f9f67 0x1b49645 0x1b4ebcd 0x1b4f0f8
373,%s 아이템을 얻었습니다 (%s),0x187f8da 0x187fb4a 0x1b00c7e 0x1b031bf 0x1b4967d 0x1b498dc 0x1b4ec00 0x1b4f12b 0x1b5175b
